Heure,Voie 1
ms,°C
,
799203,333.63
799406,333.54
799608,333.54
799811,333.5
800014,333.5
800201,333.5
800404,333.19
800607,333.15
800810,333.15
801012,332.84
801200,332.84
801402,332.86
801605,332.52
801808,332.52
802011,332.82
802214,332.82
802401,332.82
802604,332.76
802806,332.76
803009,332.52
803212,332.52
803415,332.28
803602,332.23
803805,332.23
804008,332.02
804210,331.93
804413,331.93
804600,331.97
804803,331.97
805006,331.8
805209,331.56
805412,331.56
805614,331.73
805802,331.73
806004,331.47
806207,331.6
806410,331.6
806613,331.54
806800,331.54
807003,331
807206,331.08
807408,331.08
807611,330.8
807814,330.67
808001,330.67
808204,330.8
808407,330.8
808610,330.78
808812,330.54
809000,330.54
809202,330.52
809405,330.52
809608,330.52
809811,330.41
810014,330.41
810201,330.21
810404,330.21
810606,330.04
810809,329.73
811012,329.73
811215,329.8
811402,329.8
811605,329.78
811808,329.6
812010,329.6
812213,329.69
812400,329.52
812603,329.52
812806,329.25
813009,329.25
813212,329.34
813414,328.91
813602,328.91
813804,328.73
814007,328.73
814210,328.82
814413,328.64
814600,328.64
814803,328.54
815006,328.54
815208,328.67
815411,328.75
815614,328.75
815801,328.36
816004,328.4
816207,328.4
816410,328.16
816612,328.16
816800,327.93
817002,327.73
817205,327.73
817408,327.66
817611,327.66
817814,327.58
818001,327.51
818204,327.51
818406,327.55
818609,327.55
818812,327.51
819015,327.29
819202,327.29
819405,327.29
819608,327.01
819810,327.01
820013,326.77
820200,326.77
820403,326.68
820606,326.55
820809,326.55
821012,326.44
821214,326.44
821402,326.49
821604,326.42
821807,326.42
822010,326.4
822213,326.4
822400,326.44
822603,326.18
822806,326.18
823008,325.96
823211,325.64
823414,325.64
823601,325.51
823804,325.51
824007,325.75
824210,325.53
824412,325.53
824600,325.4
824802,325.4
825005,325.57
825208,325.2
825411,325.2
825614,325.11
825801,325.11
826004,324.83
826206,324.7
826409,324.7
826612,324.55
826815,324.74
827002,324.74
827205,324.68
827408,324.68
827610,324.46
827813,324.42
828000,324.42
828203,324.42
828406,324.42
828609,324.37
828812,324.07
829015,324.07
829202,324.11
829405,324.11
829607,323.94
829810,323.81
830013,323.81
830200,323.57
830403,323.57
830606,323.48
830809,323.74
831011,323.74
831214,323.76
831401,323.72
831604,323.72
831807,323.37
832010,323.37
832213,323.15
832400,323.07
832603,323.07
832805,322.87
833008,322.87
833211,322.85
833414,322.7
833601,322.7
833804,322.76
834007,322.76
834209,322.87
834412,322.48
834615,322.48
834802,322.5
835005,322.2
835208,322.2
835411,322.13
835613,322.13
835801,322.11
836003,321.8
836206,321.8
836409,321.72
836612,321.72
836815,321.52
837002,321.72
837205,321.72
837407,321.67
837610,321.67
837813,321.67
838000,321.48
838203,321.48
838406,321.24
838609,321.06
838811,321.06
839014,320.87
839201,320.87
839404,320.98
839607,320.56
839810,320.56
840013,320.41
840200,320.41
840403,320.84
840605,320.76
840808,320.76
841011,320.41
841214,320.41
841401,320.45
841604,320.06
841807,320.06
842009,320
842212,319.71
842415,319.71
842602,319.54
842805,319.54
843008,319.62
843211,319.36
843413,319.36
843601,319.67
843803,319.67
844006,319.56
844209,319.3
844412,319.3
844615,319.34
844802,319.34
845005,319.03
845207,318.66
845410,318.66
845613,318.79
845800,318.79
846003,318.47
846206,318.53
846409,318.53
846611,318.47
846814,318.47
847001,318.47
847204,318.42
847407,318.42
847610,317.96
847813,317.94
848000,317.94
848203,317.94
848405,317.94
848608,317.75
848811,317.72
849014,317.72
849201,317.42
849404,317.42
849607,317.62
849809,317.48
850012,317.48
850215,317.37
850402,317.42
850605,317.42
850808,317.22
851011,317.22
851213,317.16
851401,316.89
851603,316.89
851806,316.57
852009,316.57
852212,316.52
852415,316.89
852602,316.89
852805,316.72
853007,316.72
853210,316.48
853413,316.5
853600,316.5
853803,316.39
854006,316.28
854209,316.28
854411,316.13
854614,316.13
854801,315.89
855004,315.63
855207,315.63
855410,315.58
855613,315.58
855800,315.45
856003,315.48
856205,315.48
856408,315.26
856611,315.26
856814,315.39
857001,315.26
857204,315.26
857407,315.21
857609,315.21
857812,315.21
858015,314.8
858202,314.8
858405,314.84
858608,314.65
858811,314.65
859013,314.47
859201,314.47
859403,314.67
859606,314.62
859809,314.62
860012,314.75
860215,314.75
860402,314.41
860605,314.41
860808,314.41
861010,314.19
861213,313.93
861400,313.93
861603,313.82
861806,313.82
862009,313.82
862212,313.77
862414,313.77
862602,313.62
862804,313.62
863007,313.66
863210,313.58
863413,313.58
863600,313.71
863803,313.71
864006,313.1
864208,313.16
864411,313.16
864614,313.1
864801,313.1
865004,312.94
865207,312.79
865410,312.79
865612,312.77
865800,312.72
866002,312.72
866205,312.83
866408,312.83
866611,312.59
866814,312.24
867001,312.24
867204,312.46
867406,312.46
867609,312.11
867812,311.81
868015,311.81
868202,312
868405,312
868608,311.81
868810,311.61
869013,311.61
869200,311.96
869403,311.59
869606,311.59
869809,311.52
870012,311.52
870214,311.28
870402,311.24
870604,311.24
870807,310.76
871010,310.76
871213,310.89
871400,311
871603,311
871806,310.91
872008,310.91
872211,311
872414,310.85
872601,310.85
872804,310.63
873007,310.48
873210,310.48
873412,310.54
873600,310.54
873802,310.1
874005,309.86
874208,309.86
874411,309.91
874614,309.91
874801,310.06
875004,309.78
875206,309.78
875409,309.86
875612,309.86
875815,309.84
876002,309.8
876205,309.8
876408,309.49
876610,309.38
876813,309.38
877000,309.32
877203,309.32
877406,309.1
877609,308.93
877812,308.93
878014,308.9
878202,308.9
878404,308.82
878607,309.06
878810,309.06
879013,309.06
879200,309.06
879403,308.62
879606,308.6
879808,308.6
880011,308.4
880214,308.27
880401,308.27
880604,307.94
880807,307.94
881010,307.75
881212,307.99
881400,307.99
881602,308.12
881805,308.12
882008,307.83
882211,307.7
882414,307.7
882601,307.48
882804,307.48
883006,307.4
883209,307.59
883412,307.59
883615,307.09
883802,307.09
884005,307.09
884208,307.13
884410,307.13
884613,307.2
884800,306.85
885003,306.85
885206,306.96
885409,306.96
885612,306.85
885814,306.68
886002,306.68
886204,306.92
886407,306.92
886610,306.37
886813,306.31
887000,306.31
887203,306.28
887406,306.28
887608,306.24
887811,306.17
888014,306.17
888201,306.17
888404,306.06
888607,306.06
888810,306.04
889012,306.04
889200,306.09
889402,305.65
889605,305.65
889808,305.32
890011,305.32
890214,305.37
890401,305.02
890604,305.02
890807,305.17
891009,305.17
891212,305.17
891415,305.13
891602,305.13
891805,305.19
892008,304.91
892211,304.91
892413,304.58
892601,304.58
892803,304.75
893006,304.43
893209,304.43
893412,304.43
893615,304.43
893802,303.97
894005,304.19
894207,304.19
894410,304.23
894613,304.23
894800,304.1
895003,304.12
895206,304.12
895409,303.86
895611,303.86
895814,303.86
896001,303.36
896204,303.36
896407,303.86
896610,303.18
896813,303.18
897000,303.51
897203,303.51
897405,303.23
897608,303.53
897811,303.53
898014,303.29
898201,303.29
898404,303.12
898607,303.12
898809,303.12
899012,302.79
899215,302.77
899402,302.77
899605,302.64
899808,302.64
900011,302.66
900213,302.4
900401,302.4
900603,302.4
900806,302.4
901009,302.66
901212,302.48
901415,302.48
901602,302.4
901805,302.4
902007,302.16
902210,301.81
902413,301.81
902600,301.76
902803,301.76
903006,301.72
903209,301.81
903411,301.81
903614,301.46
903801,301.41
904004,301.41
904207,301.5
904410,301.5
904613,301.26
904800,301.24
905003,301.24
905205,300.96
905408,300.96
905611,301.06
905814,300.93
906001,300.93
906204,300.74
906407,300.74
906609,300.82
906812,300.58
907015,300.58
907202,300.78
907405,300.5
907608,300.5
907811,300.58
908013,300.58
908201,300.45
908403,300
908606,300
908809,299.91
909012,299.91
909215,299.58
909402,299.84
909605,299.84
909807,299.56
910010,299.56
910213,299.84
910400,299.69
910603,299.69
910806,299.58
911009,299.42
911211,299.42
911414,299.16
911601,299.16
911804,299.25
912007,299.05
912210,299.05
912413,299.03
912600,299.03
912803,298.83
913005,298.64
913208,298.64
913411,298.7
913614,298.7
913801,298.59
914004,298.66
914207,298.66
914409,298.61
914612,298.35
914815,298.35
915002,297.91
915205,297.91
915408,297.93
915611,297.8
915813,297.8
916001,297.69
916203,297.69
916406,298.04
916609,297.87
916812,297.87
917015,297.71
917202,297.71
917405,297.69
917607,297.47
917810,297.47
918013,297.12
918200,297.12
918403,297.19
918606,296.92
918809,296.92
919011,297.03
919214,297.01
919401,297.01
919604,296.97
919807,296.97
920010,296.9
920213,296.86
920400,296.86
920603,296.82
920805,296.82
921008,296.62
921211,296.4
921414,296.4
921601,296.44
921804,296.44
922007,296.18
922210,296.18
922412,296.18
922600,296.25
922802,296.29
923005,296.29
923208,296.27
923411,296.27
923614,296.05
923801,295.89
924004,295.89
924206,295.87
924409,295.87
924612,295.67
924815,295.3
925002,295.3
925205,295.41
925408,295.41
925610,295.24
925813,295.08
926000,295.08
926203,295.04
926406,295.28
926609,295.28
926812,295.15
927014,295.15
927202,295.17
927404,294.6
927607,294.6
927810,294.64
928013,294.64
928200,294.4
928403,294.42
928606,294.42
928808,294.12
929011,294.12
929214,294.29
929401,294.27
929604,294.27
929807,294.01
930010,293.94
930212,293.94
930400,293.83
930602,293.83
930805,293.57
931008,293.48
931211,293.48
931414,293.64
931601,293.64
931804,293.39
932006,293.48
932209,293.48
932412,293.55
932615,293.55
932802,293.35
933005,293.35
933208,293.35
933410,293.09
933613,293.02
933800,293.02
934003,292.82
934206,292.82
934409,292.8
934612,292.45
934814,292.45
935002,292.43
935204,292.43
935407,292.67
935610,292.43
935813,292.43
936000,292.58
936203,292.58
936406,292.54
936608,292.32
936811,292.32
937014,291.99
937201,291.99
937404,292.08
937607,292.01
937810,292.01
938012,291.88
938200,291.53
938402,291.53
938605,291.79
938808,291.79
939011,291.66
939214,291.66
939401,291.66
939604,291.75
939806,291.75
940009,291.2
940212,291.25
940415,291.25
940602,290.87
940805,290.87
941008,290.85
941210,290.74
941413,290.74
941600,290.85
941803,290.43
942006,290.43
942209,290.92
942412,290.92
942614,290.7
942802,290.63
943004,290.63
943207,290.17
943410,290.17
943613,290.19
943800,290.04
944003,290.04
944206,289.71
944408,289.71
944611,289.84
944814,289.69
945001,289.69
945204,289.82
945407,289.88
945610,289.88
945812,289.75
946000,289.75
946202,289.31
946405,289.22
946608,289.22
946811,289.29
947014,289.29
947201,289.07
947404,289.31
947606,289.31
947809,288.92
948012,288.92
948215,289.07
948402,289.2
948605,289.2
948808,288.98
949010,288.94
949213,288.94
949400,288.67
949603,288.67
949806,288.54
950009,288.56
950212,288.56
950414,288.23
950617,288.23
950804,288.32
951007,288.39
951210,288.39
951413,288.23
951600,288.23
951803,288.14
952006,287.7
952208,287.7
952411,287.68
952614,287.79
952801,287.79
953004,287.44
953207,287.44
953410,287.4
953613,287.59
953800,287.59
954003,287.42
954205,287.42
954408,287.02
954611,287.26
954814,287.26
955001,287
955204,287
955407,286.98
955609,286.8
955812,286.8
956015,286.8
956202,286.93
956405,286.93
956608,286.74
956811,286.74
957013,286.78
957201,286.47
957403,286.47
957606,286.47
957809,286.47
958012,286.34
958215,285.94
958402,285.94
958605,285.9
958807,285.9
959010,285.88
959213,286.03
959400,286.03
959603,285.94
959806,285.92
960009,285.92
960211,286.05
960414,286.05
960601,285.7
960804,285.48
961007,285.48
961210,285.48
961413,285.48
961600,285.04
961803,284.97
962005,284.97
962208,284.95
962411,284.95
962614,285.04
962801,284.95
963004,284.95
963207,284.93
963409,284.84
963612,284.84
963815,284.73
964002,284.73
964205,284.42
964408,284.25
964611,284.25
964813,284.27
965001,284.27
965203,284.16
965406,283.98
965609,283.98
965812,284.03
966015,284.03
966202,284.29
966405,283.92
966607,283.92
966810,283.96
967013,283.81
967200,283.81
967403,283.56
967606,283.56
967809,283.5
968011,283.37
968214,283.37
968401,283.37
968604,283.37
968807,283.48
969010,283.37
969213,283.37
969400,283.3
969603,283.3
969805,283.23
970008,283.19
970211,283.19
970414,282.9
970601,282.9
970804,282.84
971007,282.77
971209,282.77
971412,282.37
971615,282.53
971802,282.53
972005,282.33
972208,282.33
972411,282.42
972613,282.44
972801,282.44
973003,282.22
973206,282.22
973409,281.98
973612,281.82
973815,281.82
974002,281.85
974205,281.85
974407,281.85
974610,281.62
974813,281.62
975000,281.54
975203,281.36
975406,281.36
975609,281.18
975811,281.18
976014,281.36
976201,281.47
976404,281.47
976607,281.21
976810,281.21
977013,281.1
977200,280.66
977403,280.66
977605,280.66
977808,280.85
978011,280.85
978214,280.66
978401,280.66
978604,280.9
978807,280.35
979009,280.35
979212,280.26
979415,280.26
979602,280.19
979805,280.11
980008,280.11
980211,280.3
980413,280.33
980601,280.33
980803,280.11
981006,280.11
981209,279.84
981412,279.77
981615,279.77
981802,279.93
982005,279.93
982207,279.88
982410,279.73
982613,279.73
982800,279.4
983003,279.4
983206,279.29
983409,279.27
983611,279.27
983814,279.05
984001,279.13
984204,279.13
984407,279.16
984610,279.16
984813,279.13
985000,279.31
985203,279.31
985406,279
985608,279
985811,278.65
986014,278.41
986201,278.41
986404,278.47
986607,278.47
986810,278.41
987012,278.23
987200,278.23
987402,278.23
987605,278.21
987808,278.21
988011,278.18
988214,278.18
988401,278.27
988604,277.92
988806,277.92
989009,277.96
989212,277.96
989415,277.52
989602,277.7
989805,277.7
990008,277.19
990210,277.19
990413,277.66
990600,277.57
990803,277.57
991006,277.48
991209,277.37
991412,277.37
991614,277.41
991802,277.41
992004,277.35
992207,277.08
992410,277.08
992613,276.86
992800,276.86
993003,276.66
993206,276.77
993408,276.77
993611,276.46
993814,276.46
994001,276.62
994204,276.51
994407,276.51
994610,276.79
994812,276.51
995000,276.51
995202,276.33
995405,276.33
995608,276.24
995811,276.18
996014,276.18
996201,275.8
996404,275.8
996606,276.07
996809,275.96
997012,275.96
997215,275.96
997402,275.96
997605,275.96
997808,275.76
998010,275.76
998213,275.84
998400,275.84
998603,275.43
998806,275.36
999009,275.36
999212,275.18
999414,275.4
999602,275.4
999804,275.05
1000007,275.05
1000210,275.12
1000413,275.05
1000600,275.05
1000803,275.01
1001006,275.01
1001208,274.83
1001411,274.94
1001614,274.94
1001801,274.39
1002004,274.39
1002207,274.54
1002410,274.39
1002612,274.39
1002800,274.15
1003002,274.15
1003205,274.15
1003408,274.08
1003611,274.08
1003814,274.3
1004001,274.45
1004204,274.45
1004406,274.17
1004609,274.17
1004812,273.73
1005015,273.62
1005202,273.62
1005405,273.35
1005608,273.9
1005810,273.9
1006013,273.62
1006200,273.62
1006403,273.53
1006606,273.35
1006809,273.35
1007012,273.17
1007214,273.17
1007402,273.04
1007604,272.89
1007807,272.89
1008010,272.89
1008213,272.89
1008400,272.95
1008603,272.89
1008806,272.89
1009008,273.09
1009211,272.82
1009414,272.82
1009601,272.71
1009804,272.71
1010007,272.6
1010210,272.2
1010412,272.2
1010600,272.33
1010802,272.33
1011005,272
1011208,271.87
1011411,271.87
1011614,272
1011801,272
1012004,272.05
1012206,271.92
1012409,271.92
1012612,271.85
1012815,271.74
1013002,271.74
1013205,271.63
1013408,271.63
1013610,271.58
1013813,271.43
1014000,271.43
1014203,271.14
1014406,271.14
1014609,271.32
1014812,271.01
1015014,271.01
1015202,271.28
1015404,271.28
1015607,271.08
1015810,270.9
1016013,270.9
1016200,270.79
1016403,270.79
1016606,270.94
1016809,270.5
1017011,270.5
1017214,270.22
1017401,270.35
1017604,270.35
1017807,270.57
1018010,270.57
1018213,270.44
1018400,270.37
1018603,270.37
1018805,270.22
1019008,270.22
1019211,270.33
1019414,269.91
1019601,269.91
1019804,269.88
1020007,269.88
1020209,269.84
1020412,269.75
1020615,269.75
1020802,269.64
1021005,269.49
1021208,269.49
1021411,269.84
1021613,269.84
1021801,269.26
1022003,269.44
1022206,269.44
1022409,269.37
1022612,269.37
1022815,269.35
1023002,268.98
1023205,268.98
1023407,268.78
1023610,268.78
1023813,268.95
1024000,268.62
1024203,268.62
1024406,268.78
1024609,268.84
1024811,268.84
1025014,268.69
1025201,268.69
1025404,268.78
1025607,268.24
1025810,268.24
1026013,268.53
1026200,268.53
1026403,268.04
1026605,267.91
1026808,267.91
1027011,268.15
1027214,268.15
1027401,268.07
1027604,268.13
1027807,268.13
1028009,268.04
1028212,267.91
1028415,267.91
1028602,267.78
1028805,267.78
1029008,267.56
1029211,267.89
1029413,267.89
1029601,267.49
1029803,267.49
1030006,267.33
1030209,267.2
1030412,267.2
1030615,266.89
1030802,267.11
1031005,267.11
1031207,266.78
1031410,266.78
1031613,267.16
1031800,266.89
1032003,266.89
1032206,266.89
1032409,266.89
1032611,266.8
1032814,266.58
1033001,266.58
1033204,266.4
1033407,266.4
1033610,266.23
1033813,266.07
1034000,266.07
1034203,266.25
1034405,266.27
1034608,266.27
1034811,266.05
1035014,266.05
1035201,266.05
1035404,265.8
1035607,265.8
1035809,265.74
1036012,265.74
1036215,265.83
1036402,265.58
1036605,265.58
1036808,265.27
1037011,265.27
1037213,265.25
1037401,265.36
1037603,265.36
1037806,265.21
1038009,265.67
1038212,265.67
1038415,265.34
1038602,265.34
1038805,265.12
1039007,265.12
1039210,265.12
1039413,264.81
1039600,264.81
1039803,264.65
1040006,264.67
1040209,264.67
1040411,264.61
1040614,264.61
1040801,264.54
1041004,264.47
1041207,264.47
1041410,264.63
1041613,264.81
1041800,264.81
1042003,264.21
1042205,264.21
1042408,263.96
1042611,263.88
1042814,263.88
1043001,263.92
1043204,263.92
1043407,263.96
1043609,264.3
1043812,264.3
1044015,263.79
1044202,263.79
1044405,263.88
1044608,263.63
1044811,263.63
1045013,263.65
1045201,263.5
1045403,263.5
1045606,263.76
1045809,263.76
1046012,263.54
1046215,263.48
1046402,263.48
1046605,263.1
1046808,263.1
1047010,263.05
1047213,262.97
1047400,262.97
1047603,262.9
1047806,262.94
1048009,262.94
1048212,262.86
1048414,262.86
1048602,262.83
1048804,262.66
1049007,262.66
1049210,262.5
1049413,262.77
1049600,262.77
1049803,262.43
1050006,262.43
1050208,262.39
1050411,262.39
1050614,262.39
1050801,262.17
1051004,262.17
1051207,262.1
1051410,262.1
1051612,262.1
1051800,261.9
1052002,261.77
1052205,261.77
1052408,261.79
1052611,261.79
1052814,261.64
1053001,261.66
1053204,261.66
1053406,261.57
1053609,261.57
1053812,261.5
1054015,261.04
1054202,261.04
1054405,261.21
1054608,261.35
1054810,261.35
1055013,261.26
1055200,261.26
1055403,261.13
1055606,261.21
1055809,261.21
1056012,260.75
1056214,260.75
1056402,260.73
1056604,260.59
1056807,260.59
1057010,260.39
1057213,260.39
1057400,260.55
1057603,260.28
1057806,260.28
1058008,260.66
1058211,260.26
1058414,260.26
1058601,260.19
1058804,260.19
1059007,260.17
1059210,260.06
1059412,260.06
1059600,260.15
1059802,260.15
1060005,259.97
1060208,259.53
1060411,259.53
1060614,259.6
1060801,259.68
1061004,259.68
1061206,259.86
1061409,259.86
1061612,259.46
1061815,259.46
1062002,259.46
1062205,259.33
1062408,259.02
1062610,259.02
1062813,259.15
1063000,259.15
1063203,259.08
1063406,259.2
1063609,259.2
1063812,259.04
1064014,258.77
1064202,258.77
1064404,258.82
1064607,258.82
1064810,258.42
1065013,258.8
1065200,258.8
1065403,258.75
1065606,258.75
1065808,258.51
1066011,258.84
1066214,258.84
1066401,258.44
1066604,258.44
1066807,258.42
1067010,258.15
1067212,258.15
1067400,258.17
1067602,257.82
1067805,257.82
1068008,258.06
1068211,258.06
1068414,257.86
1068601,257.91
1068804,257.91
1069006,257.75
1069209,257.75
1069412,257.75
1069615,257.73
1069802,257.73
1070005,257.51
1070208,257.53
1070410,257.53
1070613,257.44
1070800,257.44
1071003,257.51
1071206,257.44
1071409,257.44
1071612,257.37
1071814,257.37
1072002,257.2
1072204,257.04
1072407,257.04
1072610,257.11
1072813,257.06
1073000,257.06
1073203,257.08
1073406,257.08
1073608,256.84
1073811,256.82
1074014,256.82
1074201,256.77
1074404,256.77
1074607,256.71
1074810,256.64
1075012,256.64
1075200,256.44
1075402,256.44
1075605,256.24
1075808,256.11
1076011,256.11
1076214,256.4
1076401,256
1076604,256
1076806,255.8
1077009,255.8
1077212,255.84
1077415,255.6
1077602,255.6
1077805,255.71
1078008,255.71
1078211,255.75
1078413,255.8
1078601,255.8
1078803,255.31
1079006,255.37
1079209,255.37
1079412,255.2
1079615,255.2
1079802,255.44
1080005,255.35
1080207,255.35
1080410,254.91
1080613,254.91
1080800,254.77
1081003,254.68
1081206,254.68
1081409,254.88
1081611,254.82
1081814,254.82
1082001,254.77
1082204,254.77
1082407,254.97
1082610,254.64
1082813,254.64
1083000,254.35
1083203,254.35
1083405,254.24
1083608,254.33
1083811,254.33
1084014,254.31
1084201,254.13
1084404,254.13
1084607,254.08
1084809,254.08
1085012,254.22
1085215,254.04
1085402,254.04
1085605,254.13
1085808,254.13
1086011,253.91
1086213,253.51
1086401,253.51
1086603,253.33
1086806,253.44
1087009,253.44
1087212,253.71
1087415,253.71
1087602,253.55
1087805,253.73
1088007,253.73
1088210,253.44
1088413,253.44
1088600,253.37
1088803,253
1089006,253
1089209,252.82
1089411,252.82
1089614,253.02
1089801,252.66
1090004,252.66
1090207,252.68
1090410,253.04
1090613,253.04
1090800,252.84
1091003,252.84
1091205,252.66
1091408,252.42
1091611,252.42
1091814,252.42
1092001,252.42
1092204,252.31
1092407,252.37
1092609,252.37
1092812,252.11
1093015,252.24
1093202,252.24
1093405,252.06
1093608,252.06
1093811,251.97
1094013,251.95
1094201,251.95
1094403,251.91
1094606,251.91
1094809,251.88
1095012,251.8
1095215,251.8
1095402,251.88
1095605,251.4
1095807,251.4
1096010,251.46
1096213,251.46
1096400,251.35
1096603,251.57
1096806,251.57
1097009,251.31
1097211,251.31
1097414,251.04
1097601,251.08
1097804,251.08
1098007,250.86
1098210,251
1098413,251
1098600,251.06
1098803,251.06
1099005,250.97
1099208,250.42
1099411,250.42
1099614,250.57
1099801,250.57
1100004,250.6
1100207,250.82
1100409,250.82
1100612,250.62
1100815,250.26
1101002,250.26
1101205,250.33
1101408,250.33
1101611,250.33
1101813,250
1102001,250
1102203,250.02
1102406,250.08
1102609,250.08
1102812,249.84
1103015,249.84
1103202,249.93
1103405,250.02
1103607,250.02
1103810,249.64
1104013,249.64
1104200,249.84
1104403,249.64
1104606,249.64
1104809,249.59
1105011,249.17
1105214,249.17
1105401,249.39
1105604,249.39
1105807,249.3
1106010,249.23
1106213,249.23
1106400,249.23
1106603,249.23
1106805,249.21
1107008,249.1
1107211,249.1
1107414,248.9
1107601,248.68
1107804,248.68
1108007,248.85
1108209,248.68
1108412,248.68
1108615,248.72
1108802,248.72
1109005,248.56
1109208,248.29
1109411,248.29
1109614,248.47
1109801,248.47
1110004,248.27
1110206,248.14
1110409,248.14
1110612,247.96
1110815,247.96
1111002,247.96
1111205,247.85
1111408,247.85
1111610,247.91
1111813,247.91
1112000,247.91
1112203,248.05
1112406,248.05
1112609,247.87
1112812,247.8
1113014,247.8
1113202,247.56
1113404,247.56
1113607,247.44
1113810,247.04
1114013,247.04
1114200,247.51
1114403,247.51
1114606,247.15
1114808,247.33
1115011,247.33
1115214,247.38
1115401,247.38
1115604,247.04
1115807,246.82
1116010,246.82
1116212,246.62
1116400,246.68
1116602,246.68
1116805,246.71
1117008,246.71
1117211,246.75
1117414,246.62
1117601,246.62
1117804,246.68
1118006,246.51
1118209,246.51
1118412,246.35
1118615,246.35
1118802,246.53
1119005,246.46
1119208,246.46
1119410,246.28
1119613,246.28
1119800,246.12
1120003,245.65
1120206,245.65
1120409,246.04
1120612,246.15
1120814,246.15
1121002,246.04
1121204,246.04
1121407,245.74
1121610,245.45
1121813,245.45
1122000,245.57
1122203,245.61
1122406,245.61
1122608,245.57
1122811,245.39
1123014,245.39
1123201,245.34
1123404,245.34
1123607,245.03
1123810,244.92
1124012,244.92
1124200,245.03
1124402,245.03
1124605,244.78
1124808,244.87
1125011,244.87
1125214,245.12
1125401,244.72
1125604,244.72
1125806,244.65
1126009,244.76
1126212,244.76
1126415,244.78
1126602,244.78
1126805,244.69
1127008,244.58
1127210,244.58
1127413,244.47
1127600,244.47
1127803,244
1128006,244.11
1128209,244.11
1128412,244.31
1128614,244.16
1128802,244.16
1129004,244.27
1129207,244.27
1129410,244.13
1129613,243.73
1129800,243.73
1130003,243.78
1130206,243.78
1130408,243.69
1130611,243.71
1130814,243.71
1131001,243.73
1131204,243.73
1131407,243.48
1131610,243.35
1131812,243.35
1132000,243.17
1132202,243.28
1132405,243.28
1132608,243.31
1132811,243.31
1133014,243.35
1133201,243.13
1133404,243.13
1133606,243.08
1133809,242.79
1134012,242.79
1134215,242.93
1134402,242.93
1134605,242.86
1134808,242.9
1135010,242.9
1135213,242.68
1135400,242.68
1135603,242.43
1135806,242.68
1136009,242.68
1136212,242.48
1136414,242.37
1136602,242.37
1136804,241.94
1137007,241.94
1137210,241.81
1137413,242.3
1137600,242.3
1137803,242.14
1138006,242.05
1138208,242.05
1138411,241.81
1138614,241.81
1138801,241.7
1139004,241.9
1139207,241.9
1139410,241.63
1139612,241.63
1139800,241.85
1140002,241.56
1140205,241.56
1140408,241.49
1140611,241.4
1140814,241.4
1141001,241.02
1141204,241.02
1141407,241.02
1141609,241.31
1141812,241.31
1142015,241.2
1142202,240.91
1142405,240.91
1142608,241.05
1142811,240.76
1143013,240.76
1143201,240.87
1143403,240.87
1143606,240.96
1143809,240.67
1144012,240.67
1144215,240.64
1144402,240.64
1144605,240.69
1144807,240.46
1145010,240.46
1145213,240.51
1145400,240.51
1145603,240.46
1145806,240.11
1146009,240.11
1146211,240.26
1146414,240.22
1146601,240.22
1146804,240.17
1147007,240.17
1147210,240.15
1147413,239.73
1147600,239.73
1147803,239.86
1148005,239.75
1148208,239.75
1148411,239.61
1148614,239.61
1148801,239.66
1149004,239.75
1149207,239.75
1149409,239.68
1149612,239.68
1149815,239.41
1150002,239.41
1150205,239.41
1150408,239.48
1150611,239.48
1150813,239.03
1151001,239.16
1151203,239.16
1151406,238.94
1151609,239.05
1151812,239.05
1152015,238.74
1152202,238.74
1152405,238.96
1152607,238.87
1152810,238.87
1153013,238.83
1153200,238.83
1153403,238.87
1153606,238.67
1153809,238.67
1154011,238.38
1154214,238.38
1154401,238.42
1154604,238.38
1154807,238.38
1155010,238.26
1155213,238.35
1155400,238.35
1155603,238.02
1155805,238.02
1156008,238.33
1156211,238.11
1156414,238.11
1156601,237.84
1156804,237.84
1157007,237.82
1157209,238
1157412,238
1157615,237.7
1157802,237.64
1158005,237.64
1158208,237.77
1158411,237.55
1158613,237.55
1158801,237.61
1159003,237.61
1159206,237.68
1159409,237.73
1159612,237.73
1159815,237.14
1160002,237.14
1160205,237.32
1160407,237.16
1160610,237.16
1160813,237.28
1161000,237.1
1161203,237.1
1161406,236.94
1161609,236.94
1161811,236.94
1162014,236.74
1162201,236.74
1162404,236.74
1162607,236.6
1162810,236.6
1163013,236.69
1163200,236.69
1163403,236.67
1163605,236.47
1163808,236.47
1164011,236.51
1164214,236.44
1164401,236.44
1164604,236.4
1164807,236.4
1165009,236.31
1165212,236.06
1165415,236.06
1165602,236.22
1165805,236.22
1166008,235.86
1166211,235.82
1166413,235.82
1166601,235.48
1166803,235.82
1167006,235.82
1167209,235.46
1167412,235.46
1167615,235.37
1167802,235.57
1168005,235.57
1168207,235.52
1168410,235.52
1168613,235.48
1168800,235.46
1169003,235.46
1169206,235.21
1169409,235.21
1169611,235.39
1169814,235.1
1170001,235.1
1170204,235.46
1170407,235.16
1170610,235.16
1170813,234.92
1171000,234.92
1171203,235.1
1171405,234.8
1171608,234.8
1171811,234.71
1172014,234.65
1172201,234.65
1172404,234.62
1172607,234.62
1172810,234.62
1173012,234.49
1173200,234.49
1173402,234.6
1173605,234.58
1173808,234.58
1174011,234.49
1174214,234.49
1174401,234
1174604,234.06
1174806,234.06
1175009,234.08
