Heure,Voie 1
801012,376.6
801215,376.52
801402,376.09
801605,376.26
801808,375.74
802010,376.17
802213,376.11
802400,376.11
802603,376.1
802806,375.76
803009,376.02
803212,375.59
803414,375.76
803602,375.91
803804,375.32
804007,375.59
804210,375.33
804413,374.73
804600,375.42
804803,375.15
805006,375.42
805208,374.82
805411,374.82
805614,375.24
805801,375.07
806004,374.73
806207,374.03
806410,375.33
806612,374.55
806800,374.23
807002,374.73
807205,374.73
807408,373.69
807611,374.39
807814,374.06
808001,374.06
808204,374.4
808406,373.97
808609,373.19
808812,374.05
809015,373.88
809202,373.36
809405,372.67
809608,373.36
809810,373.36
810013,372.85
810200,373
810403,372.82
810606,373
810809,373
811012,372.73
811214,372.48
811402,372.91
811604,372.65
811807,372.57
812010,372.82
812213,372.14
812400,372.13
812603,372.04
812806,372.31
813008,371.7
813211,372.13
813414,372.04
813601,371.79
813804,371.44
814007,371.27
814210,371.61
814412,371.27
814600,370.92
814802,371.44
815005,371.27
815208,371.52
815411,371.44
815614,371.11
815801,370.95
816004,370.86
816206,370.6
816409,370.78
816612,370.6
816815,371.29
817002,370.6
817205,370.6
817408,370.52
817610,370.25
817813,370.52
818000,369.58
818203,370.27
818406,369.91
818609,369.85
818812,369.93
819014,369.76
819202,369.39
819404,369.99
819607,369.56
819810,369.89
820013,369.29
820200,369.37
820403,369.36
820606,369.89
820808,369.1
821011,369.19
821214,368.93
821401,369.02
821604,369.02
821807,368.5
822010,368.52
822212,368.7
822400,368.52
822602,368.87
822805,368.7
823008,368.17
823211,368.33
823414,368.34
823601,367.81
823804,368.33
824006,367.81
824209,368.15
824412,367.64
824615,367.73
824802,367.64
825005,367.21
825208,367.46
825410,367.98
825613,367.11
825800,367.12
826003,367.29
826206,366.94
826409,367.03
826612,367.12
826814,366.77
827002,366.58
827205,367.03
827407,366.94
827610,366.25
827813,366.6
828000,366.42
828203,366.49
828406,366.58
828609,366.05
828811,366.23
829014,366.4
829201,365.88
829404,366.06
829607,365.53
829810,366.06
830013,365.71
830200,365.71
830403,365.63
830605,365.88
830808,365.19
831011,365.54
831214,365.36
831401,365.04
831604,365.13
831807,365.02
832009,364.93
832212,364.84
832415,365.02
832602,365.19
832805,364.58
833008,364.67
833211,364.51
833413,364.52
833601,364.17
833803,364.35
834006,363.65
834209,364.26
834412,364.35
834615,364.17
834802,364.35
835005,363.83
835207,364
835410,363.48
835613,363.65
835800,363.57
836003,364.17
836206,363.48
836409,363.48
836611,363.57
836814,363.48
837001,362.7
837204,363.13
837407,362.79
837610,362.27
837813,362.53
838000,362.46
838203,362.7
838405,362.79
838608,363.04
838811,362.27
839014,362.61
839201,362.01
839404,362.09
839607,362.18
839809,361.92
840012,361.66
840215,362.27
840402,361.92
840605,361.92
840808,361.66
841011,361.4
841213,361.58
841401,361.58
841603,360.88
841806,361.66
842009,361.4
842212,361.15
842415,361.23
842602,361.06
842805,361.23
843007,361.06
843210,361.06
843413,361.32
843600,360.54
843803,360.53
844006,360.86
844209,360.51
844411,360
844614,360.6
844801,360.86
845004,360.44
845207,360.36
845410,360.36
845613,360.02
845800,360.02
846003,360.02
846205,360.13
846408,359.87
846611,360.04
846814,359.87
847001,359.35
847204,359.46
847407,359.54
847609,359.53
847812,359.54
848015,359.35
848202,359.17
848405,359.09
848608,358.98
848811,358.8
849013,358.46
849201,358.9
849403,358.98
849606,358.72
849809,358.63
850012,358.56
850215,358.12
850402,358.98
850605,358.54
850807,358.12
851010,358.29
851213,358.81
851400,357.86
851603,358.46
851806,358.12
852009,357.95
852211,357.6
852414,358.03
852601,357.94
852804,357.51
853007,357.42
853210,357.25
853413,356.91
853600,356.9
853803,357.6
854005,357.08
854208,356.9
854411,356.91
854614,357.6
854801,356.73
855004,356.48
855207,357.08
855409,356.99
855612,356.39
855815,356.39
856002,356.9
856205,356.39
856408,356.04
856611,356.04
856813,356.04
857001,356.04
857203,355.89
857406,356.06
857609,356.07
857812,356.06
858015,355.46
858202,355.89
858405,355.2
858608,355.37
858810,355.38
859013,355.29
859200,355.37
859403,355.37
859606,354.92
859809,355.35
860012,355.61
860214,355.01
860402,355.35
860604,355.01
860807,354.76
861010,354.51
861213,354.51
861400,354.83
861603,354.58
861806,354.66
862008,354.4
862211,354.83
862414,354.31
862601,354.14
862804,354.31
863007,354.31
863210,354.05
863412,353.97
863600,353.45
863802,353.71
864005,353.9
864208,353.13
864411,353.47
864614,353.3
864801,352.95
865004,353.21
865206,353.13
865409,353.47
865612,352.78
865815,353.47
866002,352.95
866205,352.61
866408,352.78
866610,353.13
866813,352.61
867000,352.61
867203,352.35
867406,352.44
867609,352.42
867812,352.95
868014,352.35
868202,351.55
868404,352.07
868607,352.24
868810,351.73
869013,352.24
869200,352.33
869403,351.2
869606,351.72
869808,351.9
870011,351.55
870214,351.2
870401,351.55
870604,350.69
870807,351.38
871010,351.2
871212,350.95
871400,350.71
871602,350.53
871805,351.05
872008,350.34
872211,350.79
872414,350.02
872601,350.53
872804,350.88
873006,350.27
873209,350.17
873412,350.17
873615,350.17
873802,350.09
874005,349.82
874208,350.17
874410,350.02
874613,349.57
874800,349.47
875003,349.57
875206,349.47
875409,349.91
875612,349.65
875814,349.48
876002,349.3
876204,349.65
876407,349.47
876610,348.95
876813,348.96
877000,348.97
877203,348.89
877406,348.8
877608,348.89
877811,348.71
878014,348.45
878201,348.28
878404,348.71
878607,348.71
878810,348.8
879012,348.36
879200,348.1
879402,348.1
879605,347.67
879808,348.26
880011,348.01
880214,347.91
880401,348.26
880604,347.73
880806,348.01
881009,347.41
881212,347.65
881415,347.73
881602,347.21
881805,347.67
882008,347.41
882210,347.23
882413,347.06
882600,346.8
882803,346.71
883006,346.98
883209,346.71
883412,346.71
883614,347.06
883802,346.54
884004,346.72
884207,346.54
884410,346.55
884613,346.04
884800,346.2
885003,346.19
885206,346.19
885408,346.54
885611,346.18
885814,345.65
886001,346.08
886204,345.82
886407,345.99
886610,345.65
886812,345.65
887000,345.47
887202,345.21
887405,345.13
887608,345.56
887811,345.15
888014,345.06
888201,345.15
888404,345.23
888606,345.15
888809,345.33
889012,344.63
889215,344.83
889402,344.8
889605,344.64
889808,344.47
890011,344.38
890213,344.13
890401,344.21
890603,343.95
890806,343.95
891009,344.57
891212,344.04
891415,344.3
891602,344.3
891805,343.95
892007,344.47
892210,343.78
892413,343.43
892600,343.42
892803,343.23
893006,343.41
893209,343.23
893411,343.58
893614,343.49
893801,343.26
894004,343.43
894207,343.07
894410,343.26
894613,342.91
894800,343.08
895003,342.73
895205,342.21
895408,343.01
895611,342.04
895814,342.73
896001,342.04
896204,342.73
896407,342.56
896609,342.56
896812,342.56
897015,341.78
897202,341.86
897405,342.04
897608,341.69
897811,341.86
898013,341.52
898201,341.67
898403,342.04
898606,341.32
898809,341.67
899012,341.5
899215,341.14
899402,340.6
899605,341.47
899807,341.13
900010,341.3
900213,341.3
900400,340.96
900603,340.78
900806,340.86
901009,340.08
901211,340.7
901414,340.8
901601,340.71
901804,340.78
902007,340.26
902210,340.26
902413,340.17
902600,339.73
902803,340.78
903005,339.82
903208,340.26
903411,339.99
903614,339.56
903801,339.82
904004,339.91
904207,340.17
904409,339.73
904612,339.91
904815,339.04
905002,339.65
905205,339.91
905408,339.39
905611,339.56
905813,339.32
906001,338.89
906203,339.41
906406,339.41
906609,339.06
906812,339.15
907015,338.98
907202,338.36
907405,339.06
907607,338.89
907810,337.84
908013,338.19
908200,338.71
908403,338.27
908606,337.86
908809,338.03
909011,337.84
909214,338.02
909401,337.69
909604,337.78
909807,338.21
910010,338.31
910213,337.34
910400,337.26
910603,337.17
910805,337.43
911008,337
911211,337.52
911414,337
911601,337.26
911804,337.17
912007,336.91
912209,337.52
912412,336.65
912615,337
912802,336.98
913005,336.97
913208,336.45
913411,336.28
913613,336.46
913801,336.63
914003,336.11
914206,336.45
914409,336.1
914612,336.28
914815,336.45
915002,335.93
915205,336.28
915407,335.76
915610,335.93
915813,335.85
916000,335.76
916203,334.91
916406,335.85
916609,335.43
916811,335.6
917014,335.26
917201,335.51
917404,334.91
917607,335.07
917810,335.06
918013,335.07
918200,334.89
918403,334.98
918605,334.71
918808,334.79
919011,334.52
919214,334.34
919401,334.6
919604,334.54
919807,334.45
920009,334.19
920212,334.27
920415,334.19
920602,334.1
920805,334.19
921008,333.66
921211,334.34
921414,333.83
921601,334.34
921804,333.82
922006,334
922209,333.13
922412,333.45
922615,333.54
922802,333.43
923005,333.26
923208,333.52
923410,333.43
923613,333.42
923800,333.43
924003,333.08
924206,333.43
924409,332.99
924612,332.73
924814,332.56
925002,332.39
925204,332.73
925407,332.49
925610,332.42
925813,332.78
926000,332.43
926203,332.6
926406,332.58
926608,331.99
926811,332.08
927014,331.9
927201,332.23
927404,332.06
927607,331.89
927810,331.89
928012,331.89
928200,331.52
928402,332.22
928605,331.89
928808,331.44
929011,331.36
929214,331.45
929401,331.36
929604,331.19
929806,331.27
930009,331.19
930212,330.76
930415,330.84
930602,330.93
930805,331.02
931008,330.24
931210,330.35
931413,330.34
931600,330.78
931803,331.06
932006,329.82
932209,329.84
932412,330.02
932614,330.36
932802,329.84
933004,330.19
933207,329.52
933410,330.11
933613,329.86
933800,329.41
934003,330.04
934206,329.84
934408,329.4
934611,329.67
934814,329.67
935001,329.67
935204,329.4
935407,329.23
935610,328.8
935812,329.08
936000,329.32
936202,328.89
936405,328.8
936608,328.89
936811,328.8
937014,328.97
937201,328.8
937404,328.1
937606,328.63
937809,328.1
938012,328.64
938215,328.56
938402,327.95
938605,328.65
938808,328.27
939010,328.37
939213,328.27
939400,328.1
939603,327.84
939806,328.27
940009,327.92
940212,327.66
940414,327.73
940602,327.93
940804,327.66
941007,327.42
941210,327.08
941413,327.6
941600,327.95
941803,327.42
942006,327.08
942208,326.9
942411,327.51
942614,326.9
942801,326.55
943004,326.9
943207,326.9
943410,326.38
943612,326.99
943800,326.9
944002,326.57
944205,326.57
944408,326.75
944611,326.48
944814,326.2
945001,326.03
945204,325.86
945406,325.94
945609,325.68
945812,325.85
946015,325.86
946202,325.77
946405,325.51
946608,325.94
946810,325.41
947013,326.01
947200,324.96
947403,325.66
947606,325.31
947809,325.58
948012,325.23
948214,324.96
948402,325.49
948604,324.88
948807,325.31
949010,325.05
949213,324.96
949400,324.79
949603,324.46
949806,324.45
950008,325.16
950211,324.73
950414,324.46
950601,324.29
950804,324.2
951007,324.44
951210,324.18
951412,323.74
951600,324.53
951803,323.74
952005,324.18
952208,324.27
952411,323.91
952614,323.74
952801,324.09
953004,323.48
953207,324.27
953409,323.83
953612,323.14
953815,322.7
954002,323.57
954205,323.14
954408,323.39
954611,323.48
954813,323.22
955001,323.05
955203,323.57
955406,322.7
955609,322.52
955812,322.54
956015,322.72
956202,322.54
956405,322.72
956607,321.85
956810,322.64
957013,322.2
957200,322.37
957403,322.02
957606,322.72
957809,322.37
958011,321.85
958214,321.59
958401,322.02
958604,321.76
958807,322.2
959010,321.85
959213,321.85
959400,321.76
959603,321.76
959805,322.04
960008,321.52
960211,321.17
960414,321.26
960601,321.69
960804,321.52
961007,321.09
961209,321.17
961412,320.82
961615,321.35
961802,320.82
962005,321
962208,320.73
962411,320.56
962613,320.82
962801,320.73
963003,320.82
963206,320.65
963409,320.47
963612,320.65
963815,320.8
964002,320.21
964205,320.13
964407,320.13
964610,319.52
964813,320.45
965000,319.75
965203,319.84
965406,319.58
965609,320.1
965811,319.23
966014,320.1
966201,320.1
966404,319.58
966607,319.41
966810,319.4
967013,318.88
967200,319.58
967403,319.23
967605,318.62
967808,319.06
968011,318.97
968214,318.71
968401,318.88
968604,318.71
968807,318.53
969009,318.62
969212,318.45
969415,318.53
969602,318.2
969805,318.1
970008,318.73
970211,318.1
970413,318.01
970601,318.1
970803,318.01
971006,318.09
971209,318.01
971412,318.51
971615,317.64
971802,317.81
972005,317.64
972207,317.45
972410,318.14
972613,317.35
972800,317.46
973003,317.81
973206,317.28
973409,316.95
973611,317.11
973814,317.11
974001,316.76
974204,317.29
974407,317.29
974610,316.76
974813,316.94
975000,316.85
975203,316.68
975405,316.61
975608,316.44
975811,316.26
976014,316.35
976201,316.44
976404,316.79
976607,315.9
976809,315.74
977012,315.98
977215,316.06
977402,315.74
977605,315.64
977808,315.56
978011,315.92
978213,315.55
978401,315.37
978603,316.06
978806,315.62
979009,315.18
979212,315.52
979415,315.52
979602,315.17
979805,315.43
980007,314.65
980210,315.1
980413,315.02
980600,315.02
980803,314.58
981006,315.02
981209,314.93
981411,314.84
981614,314.57
981801,314.65
982004,314.49
982207,314.49
982410,313.97
982613,314.58
982800,314.32
983003,313.97
983206,313.97
983408,313.97
983611,313.97
983814,313.79
984001,313.72
984204,314.17
984407,313.47
984610,313.64
984812,313.55
985000,312.94
985202,313.38
985405,312.94
985608,313.21
985811,313.27
986014,313.28
986201,313.27
986404,312.92
986606,313.1
986809,313.19
987012,312.76
987215,312.4
987402,312.66
987605,312.4
987808,312.75
988010,312.48
988213,312.9
988400,312.48
988603,312.05
988806,312.03
989009,311.85
989212,312.12
989414,312.05
989602,312.4
989804,312.04
990007,311.87
990210,311.79
990413,312.57
990600,311.7
990803,311.87
991006,312.4
991208,311.52
991411,312.05
991614,311.43
991801,311.17
992004,311.35
992207,311.35
992410,311.17
992612,311.26
992800,311
993002,310.91
993205,310.82
993408,311.08
993611,311.15
993814,310.98
994001,310.55
994204,310.45
994406,310.65
994609,310.55
994812,310.48
995015,310.1
995202,310.1
995405,310.82
995608,310.21
995810,309.95
996013,309.78
996200,309.6
996403,309.78
996606,310.3
996809,309.78
997012,309.86
997214,309.6
997402,309.7
997604,309.62
997807,309.45
998010,309.27
998213,309.28
998400,309.27
998603,309.54
998806,309.45
999008,309.1
999211,309.08
999414,309.42
999601,309.08
999804,309.1
1000007,308.73
1000210,309.01
1000412,308.58
1000600,308.55
1000802,308.73
1001005,308.46
1001208,308.55
1001411,308.38
1001614,307.86
1001801,308.38
1002004,308.55
1002206,308.14
1002409,308.4
1002612,308.14
1002815,307.88
1003002,307.8
1003205,308.07
1003408,307.72
1003610,307.81
1003813,307.72
1004000,307.38
1004203,307.35
1004406,307.53
1004609,307.53
1004812,306.91
1005014,307.72
1005202,307.18
1005404,307.17
1005607,306.92
1005810,307.53
1006013,307.35
1006200,307.18
1006403,307
1006606,307.53
1006808,307.2
1007011,306.68
1007214,306.51
1007401,306.15
1007604,307.03
1007807,306.33
1008010,306.41
1008212,306.59
1008400,306.65
1008602,306.14
1008805,305.96
1009008,306.48
1009211,306.13
1009414,305.61
1009601,305.43
1009804,306.2
1010006,305.41
1010209,305.49
1010412,305.24
1010615,305.67
1010802,305.41
1011005,305.76
1011208,305.6
1011410,305.76
1011613,305.59
1011800,305.58
1012003,305.33
1012206,304.89
1012409,305.07
1012612,305.06
1012814,304.98
1013002,304.71
1013204,304.7
1013407,304.34
1013610,304.61
1013813,304.89
1014000,304.86
1014203,305.04
1014406,304.42
1014609,303.82
1014811,304.61
1015014,304.61
1015201,304.17
1015404,303.73
1015607,303.99
1015810,304.17
1016013,304.17
1016200,303.73
1016403,304.17
1016605,303.64
1016808,303.64
1017011,303.57
1017214,303.66
1017401,303.32
1017604,303.66
1017807,303.66
1018009,303.31
1018212,303.14
1018415,303.68
1018602,303.25
1018805,302.99
1019008,303.24
1019211,302.81
1019413,303.16
1019601,302.99
1019803,302.64
1020006,302.31
1020209,302.57
1020412,302.66
1020615,302.48
1020802,302.48
1021005,302.66
1021207,302.48
1021410,302.56
1021613,302.29
1021800,302.46
1022003,301.85
1022206,302.28
1022409,302.64
1022611,301.85
1022814,302.64
1023001,301.67
1023204,302.11
1023407,301.23
1023610,301.76
1023813,301.5
1024000,302.29
1024203,301.59
1024405,301.94
1024608,301.5
1024811,301.59
1025014,301.05
1025201,300.87
1025404,301.22
1025607,301.22
1025809,301.04
1026012,300.52
1026215,300.69
1026402,301.04
1026605,300.69
1026808,300.54
1027011,300.72
1027213,300.8
1027401,300.54
1027603,300.89
1027806,300.36
1028009,299.84
1028212,300.63
1028415,300.54
1028602,300.46
1028805,300.36
1029007,300.02
1029210,300.36
1029413,300.19
1029600,300.1
1029803,299.84
1030006,299.93
1030209,299.67
1030411,299.47
1030614,299.91
1030801,299.55
1031004,299.64
1031207,299.21
1031410,299.64
1031613,299.29
1031800,299.47
1032003,299.12
1032205,298.85
1032408,299.64
1032611,298.85
1032814,298.85
1033001,298.77
1033204,298.42
1033407,298.77
1033609,298.68
1033812,299.12
1034015,298.33
1034202,299.12
1034405,298.51
1034608,298.24
1034811,298.33
1035029,298.59
1035201,298.41
1035403,298.26
1035606,298.26
1035809,298.09
1036012,298.17
1036215,297.91
1036402,297.91
1036605,297.65
1036807,298.44
1037010,298.09
1037213,297.36
1037400,297.72
1037603,297.89
1037806,297.45
1038009,298.07
1038211,297.45
1038414,297.45
1038601,297.71
1038804,297.71
1039007,297.53
1039210,297.01
1039413,297.01
1039600,297.36
1039803,296.58
1040005,297.21
1040208,296.49
1040411,297.03
1040614,297.39
1040801,297.03
1041004,296.34
1041207,297.03
1041409,296.24
1041612,296.24
1041815,297.21
1042002,296.51
1042205,296.05
1042408,296.66
1042611,296.14
1042813,296.14
1043001,296.32
1043203,296.14
1043406,295.7
1043609,295.61
1043812,295.96
1044015,295.26
1044202,295.96
1044405,295.6
1044607,295.35
1044810,295.81
1045013,295.1
1045200,295.72
1045403,295.63
1045606,295.54
1045809,295.28
1046012,295.2
1046214,294.93
1046402,294.73
1046604,295.1
1046807,294.93
1047010,295.01
1047213,295.08
1047400,294.91
1047603,294.56
1047806,295.02
1048008,294.75
1048211,294.49
1048414,294.4
1048601,294.66
1048804,294.58
1049007,294.4
1049210,294.75
1049412,294.58
1049600,294.66
1049802,294.4
1050005,294.14
1050208,294.23
1050411,294.14
1050614,293.8
1050801,293.9
1051004,293.37
1051206,293.98
1051409,294.25
1051612,293.46
1051815,293.72
1052002,293.98
1052205,293.37
1052408,293.01
1052610,293
1052813,292.91
1053000,293.17
1053203,292.73
1053406,293
1053609,293
1053812,293
1054014,292.65
1054202,293.17
1054404,293.15
1054607,292.98
1054810,293.15
1055013,292.71
1055200,292.45
1055403,292.63
1055606,292.8
1055808,292.63
1056011,292.1
1056214,292.01
1056401,292.1
1056604,292.16
1056807,291.73
1057010,291.9
1057212,292.43
1057400,292.17
1057602,292.1
1057805,291.84
1058008,291.57
1058211,291.66
1058414,291.92
1058601,291.9
1058804,291.2
1059006,291.46
1059209,291.2
1059412,291.74
1059615,291.57
1059802,290.87
1060005,291.04
1060208,291.14
1060410,290.7
1060613,291.31
1060800,291.22
1061003,291.16
1061206,290.54
1061409,290.98
1061612,290.54
1061814,290.63
1062002,290.52
1062204,290.61
1062407,290
1062610,290.61
1062813,290.61
1063000,290.87
1063203,290.79
1063406,290.35
1063608,290.6
1063811,290.06
1064014,290.5
1064201,290.41
1064404,290.32
1064607,289.79
1064810,290.15
1065012,289.53
1065200,289.8
1065402,289.53
1065605,289.44
1065808,289.97
1066011,289.97
1066214,289.38
1066401,289.47
1066604,289.64
1066806,289.64
1067009,288.93
1067212,288.94
1067415,289.23
1067602,289.49
1067805,289.31
1068008,288.9
1068210,288.63
1068413,289.26
1068600,289
1068803,288.74
1069006,288.91
1069209,288.81
1069412,288.9
1069614,288.28
1069802,288.36
1070004,288.81
1070207,288.1
1070410,288.61
1070613,288.26
1070800,288.61
1071003,288.59
1071206,288.23
1071408,288.23
1071611,288.06
1071814,288.06
1072001,287.7
1072204,287.88
1072407,288.06
1072610,287.44
1072812,288.06
1073000,287.88
1073202,287.88
1073405,288.04
1073608,287.68
1073811,287.68
1074014,287.24
1074201,287.51
1074404,287.51
1074606,287.24
1074809,286.62
1075012,287.33
1075215,286.62
1075402,287.15
1075605,286.27
1075808,287.33
1076010,286.82
1076213,286.65
1076400,286.29
1076603,286.47
1076806,286.82
1077009,286.83
1077212,286.29
1077415,286.46
1077602,286.27
1077805,286.18
1078007,285.74
1078210,285.39
1078413,285.92
1078600,285.83
1078803,285.74
1079006,286.01
1079209,285.74
1079411,286.1
1079614,286.1
1079801,286.18
1080004,285.92
1080207,285.93
1080410,285.77
1080613,285.4
1080800,286.12
1081003,285.68
1081205,285.06
1081408,285.41
1081611,285.41
1081814,285.44
1082001,285.08
1082204,285.44
1082407,284.99
1082609,284.9
1082812,284.88
1083015,284.97
1083202,285.06
1083405,284.71
1083608,284.69
1083811,284.68
1084013,284.33
1084201,284.79
1084403,284.53
1084606,284.62
1084809,285.22
1085012,283.98
1085215,284.24
1085402,284.16
1085605,284.24
1085807,283.63
1086010,284.16
1086213,284.09
1086400,284
1086603,283.74
1086806,283.48
1087009,284.03
1087211,283.85
1087414,284.55
1087601,283.67
1087804,283.32
1088007,283.93
1088210,283.41
1088413,283.5
1088600,283.5
1088803,283.59
1089005,283.32
1089208,283.32
1089411,283.41
1089614,283.67
1089801,283.14
1090004,283.14
1090207,283.05
1090409,282.79
1090612,282.88
1090815,282.97
1091002,282.97
1091205,282.61
1091408,282.26
1091611,282.79
1091813,282.26
1092001,282.79
1092203,282.44
1092406,282.42
1092609,281.99
1092812,282.07
1093015,281.89
1093202,281.89
1093405,281.91
1093607,282.09
1093810,281.56
1094013,282.18
1094200,282.09
1094403,281.56
1094606,281.89
1094809,281.89
1095011,281.71
1095214,281.71
1095401,281.18
1095604,281.18
1095807,281.18
1096010,281.45
1096213,281.01
1096400,281.36
1096603,281.18
1096805,281.53
1097008,281.18
1097211,281.18
1097414,281.01
1097601,281.01
1097804,280.81
1098007,280.9
1098209,281.18
1098412,281.01
1098615,280.83
1098802,280.76
1099005,280.85
1099208,280.77
1099411,280.5
1099613,280.59
1099801,280.33
1100003,280.23
1100206,280.5
1100409,279.96
1100612,280.85
1100815,280.04
1101002,280.48
1101205,280.48
1101407,280.13
1101610,280.13
1101813,279.61
1102000,279.71
1102203,279.62
1102406,279.35
1102609,279.27
1102811,280.23
1103014,279.44
1103201,279.87
1103404,279.07
1103607,279.53
1103810,279.71
1104013,279.62
1104200,279.35
1104403,279.27
1104605,279.09
1104808,279.09
1105011,279.62
1105214,278.91
1105401,278.83
1105604,278.91
1105807,278.56
1106009,278.83
1106212,278.56
1106415,278.91
1106602,278.74
1106805,278.56
1107008,278.74
1107211,278.18
1107413,278.36
1107601,278.28
1107804,278.54
1108006,278.27
1108209,278.71
1108412,278.36
1108615,278.27
1108802,278.36
1109005,278.18
1109208,277.48
1109410,277.84
1109613,277.83
1109800,277.39
1110003,277.28
1110206,277.54
1110409,277.63
1110612,276.93
1110814,277.19
1111002,277.1
1111204,277.02
1111407,277.46
1111610,277.28
1111813,277.1
1112000,277.19
1112203,277.1
1112406,277.28
1112608,276.95
1112811,276.95
1113014,276.96
1113201,277.32
1113404,276.79
1113607,276.44
1113810,276.96
1114012,276.95
1114200,276.51
1114402,276.95
1114605,276.24
1114808,276.77
1115011,276.15
1115214,276.42
1115401,276.4
1115604,276.6
1115806,276.15
1116009,276.62
1116212,276.35
1116415,276.09
1116602,275.47
1116805,275.73
1117008,275.91
1117210,275.91
1117413,275.47
1117600,275.76
1117803,275.93
1118006,275.76
1118209,276.11
1118412,275.49
1118614,275.93
1118802,275.32
1119004,275.4
1119207,275.38
1119410,275.21
1119613,275.03
1119800,275.03
1120003,275.2
1120206,275.38
1120408,274.85
1120611,275.29
1120814,275.03
1121001,274.76
1121204,274.67
1121407,274.67
1121610,274.32
1121812,274.94
1122000,275.03
1122202,274.33
1122405,274.59
1122608,274.15
1122811,274.15
1123014,274.67
1123201,274.48
1123404,274.13
1123606,274.57
1123809,274.12
1124012,274.47
1124215,274.3
1124402,273.68
1124605,273.42
1124808,273.86
1125010,273.59
1125213,273.41
1125400,273.24
1125603,274.3
1125806,273.77
1126009,274.12
1126212,273.05
1126414,273.77
1126602,273.4
1126804,273.59
1127007,273.33
1127210,273.42
1127413,273.07
1127600,273.42
1127803,272.9
1128006,272.73
1128208,272.9
1128411,272.72
1128614,272.89
1128801,272.88
1129004,272.51
1129207,272.51
1129410,272.51
1129612,272.42
1129800,272.16
1130002,272.24
1130205,272.69
1130408,272.15
1130611,271.98
1130814,272.41
1131001,272.84
1131204,272.4
1131406,272.14
1131609,271.96
1131812,271.81
1132015,272.24
1132202,271.81
1132405,271.72
1132608,271.45
1132810,271.72
1133013,271.63
1133200,270.95
1133403,271.67
1133606,271.67
1133809,271.32
1134012,271.32
1134214,271.5
1134402,271.05
1134604,271.32
1134807,271.41
1135010,271.32
1135213,270.88
1135400,271.14
1135603,271.05
1135806,270.64
1136008,270.98
1136211,271.52
1136414,270.72
1136601,270.61
1136804,270.71
1137007,270.26
1137210,270.79
1137412,270.97
1137600,270.7
1137802,270.97
1138005,270.7
1138208,270.7
1138411,270.08
1138614,270.52
1138801,270.61
1139004,270.44
1139207,269.99
1139409,270.61
1139612,270.35
1139815,270.26
1140002,270.44
1140205,270.08
1140408,270.17
1140611,269.37
1140813,269.47
1141001,270.26
1141203,269.73
1141406,269.37
1141609,269.71
1141812,270.09
1142015,269.73
1142202,269.28
1142405,269.02
1142607,269.17
1142810,269.17
1143013,269.79
1143200,268.64
1143403,269.17
1143606,269.1
1143809,269.2
1144011,268.66
1144214,269.37
1144401,269.02
1144604,268.84
1144807,268.58
1145010,268.49
1145213,268.93
1145400,268.31
1145603,268.41
1145805,268.33
1146008,268.4
1146211,268.13
1146414,268.76
1146601,268.31
1146804,268.49
1147007,268.22
1147209,268.49
1147412,267.69
1147615,268.49
1147802,267.86
1148005,267.42
1148208,267.52
1148411,268.13
1148613,267.69
1148801,267.78
1149003,267.61
1149206,267.8
1149409,267.88
1149612,267.6
1149815,267.24
1150002,267.07
1150205,267.34
1150407,267.25
1150610,267.34
1150813,267.07
1151000,267.33
1151203,267.42
1151406,267.16
1151609,267.07
1151811,267.42
1152014,267.24
1152201,266.89
1152404,267.07
1152607,266.71
1152810,267.16
1153013,266.87
1153200,266.96
1153403,266.69
1153605,266.96
1153808,266.6
1154011,266.51
1154214,266.42
1154401,267.22
1154604,266.69
1154807,266.42
1155009,266.69
1155212,266.6
1155415,266.69
1155602,266.45
1155805,266.54
1156008,266.27
1156211,266
1156413,265.73
1156601,265.73
1156803,265.29
1157006,265.83
1157209,266.36
1157412,265.65
1157615,265.65
1157802,265.27
1158005,265.29
1158207,265.83
1158410,265.2
1158613,265.09
1158800,265.54
1159003,265.45
1159206,265.01
1159409,264.74
1159611,265.1
1159814,264.76
1160001,264.85
1160204,264.94
1160407,264.76
1160610,265.03
1160813,264.58
1161000,264.76
1161203,264.87
1161405,264.78
1161608,264.49
1161811,264.58
1162014,264.67
1162201,264.58
1162404,264.76
1162607,264.59
1162809,264.43
1163012,264.7
1163215,264.25
1163402,264.08
1163605,264.07
1163808,263.98
1164011,263.54
1164213,263.9
1164401,263.9
1164603,263.72
1164806,263.73
1165009,263.74
1165212,263.83
1165415,263.83
1165602,263.92
1165805,263.56
1166007,263.21
1166210,263.66
1166413,263.39
1166600,263.74
1166803,263.3
1167006,263.56
1167209,263.39
1167411,263.21
1167614,263.56
1167801,263.37
1168004,263.19
1168207,262.84
1168410,262.66
1168613,262.82
1168800,262.99
1169003,262.72
1169205,262.28
1169408,262.63
1169611,262.46
1169814,262.81
1170001,262.8
1170204,262.7
1170407,262.43
1170610,262.7
1170812,262.43
1171000,262.61
1171202,262.61
1171405,262.53
1171608,262.28
1171811,262.46
1172014,261.92
1172201,262.19
1172404,261.92
1172606,261.74
1172809,261.57
1173012,261.74
1173215,262.02
1173402,261.75
1173605,261.81
1173808,261.72
1174010,261.99
1174213,261.7
1174400,261.72
1174603,261.37
1174806,261.54
1175009,261.19
1175212,261.1
1175414,261.9
1175602,261.1
1175804,261.55
1176007,261.01
1176210,261.55
1176413,260.73
